time,drug,year,age_19_20,age_21_22,age_23_24,age_25_26,age_27_28,age_29_30,age_35,age_40,age_45,age_50,age_55,age_60,age_65,age_18
12 Month,Tranquilizers,1999,4.33092,4.13135,4.13689,3.30732,2.2911,1.91295,3.19212,2.17806,.,.,.,.,.,5.834527669
12 Month,Tranquilizers,2000,5.16776,5.07321,4.85195,4.13712,2.85424,2.93692,2.95471,2.91755,.,.,.,.,.,5.686376796
12 Month,Tranquilizers,2001,5.68545,6.97578,5.76024,5.1092,3.91974,3.99123,4.14428,3.4185,.,.,.,.,.,6.903837975
12 Month,Tranquilizers,2002,8.42734,7.60035,6.335,7.07883,5.88729,5.13888,4.39426,3.87225,.,.,.,.,.,7.719451666
12 Month,Tranquilizers,2003,7.6067,6.77563,7.14648,6.16075,5.32445,4.15413,4.09178,2.07245,2.66198,.,.,.,.,6.721408596
12 Month,Tranquilizers,2004,7.60771,7.08026,8.11398,6.26614,5.96158,5.30611,3.58451,3.86927,3.46986,.,.,.,.,7.346253219
12 Month,Tranquilizers,2005,6.342,8.1543,6.54429,7.46759,4.3342,7.61244,4.72728,3.98181,2.80502,.,.,.,.,6.75284913
12 Month,Tranquilizers,2006,5.89804,7.72544,6.78778,5.62443,6.07831,6.30451,3.94773,3.53178,3.85048,.,.,.,.,6.625389541
12 Month,Tranquilizers,2007,5.65898,7.48958,7.49392,7.654,7.86366,5.51188,3.59226,4.86106,4.06995,.,.,.,.,6.169644542
12 Month,Tranquilizers,2008,7.78684,6.05693,8.25292,6.65547,5.76798,6.39054,5.68484,2.94679,3.79488,4.04597,.,.,.,6.210956628
12 Month,Tranquilizers,2009,4.67848,7.20986,6.94178,7.27947,5.9989,7.29951,4.84274,4.4829,3.00469,2.92182,.,.,.,6.288264513
12 Month,Tranquilizers,2010,4.95467,6.9288,7.33941,7.09227,5.2637,5.60278,4.37157,3.58406,4.47585,3.76482,.,.,.,5.577669067
12 Month,Tranquilizers,2011,6.05379,5.25647,6.69654,7.24461,5.37481,6.08768,6.19801,2.98052,4.01222,3.01965,.,.,.,5.584555244
12 Month,Tranquilizers,2012,5.06587,4.74934,5.75996,5.81534,7.00507,4.1942,2.90987,3.24339,4.51904,4.48359,.,.,.,5.346632212
12 Month,Tranquilizers,2013,5.43607,5.27116,6.65318,4.13317,6.25187,5.78463,4.704,4.27532,3.39469,3.72829,2.4777,.,.,4.641735381
12 Month,Tranquilizers,2014,6.39993,3.74883,4.02866,5.72699,5.9561,5.89244,6.80353,3.9382,2.74867,3.81695,2.72409,.,.,4.732705984
12 Month,Tranquilizers,2015,5.41636,5.04644,5.36916,5.14892,4.73204,5.78094,5.04681,4.19428,3.58217,3.342,3.54247,.,.,4.716709584
12 Month,Tranquilizers,2016,4.0638,7.74371,5.25353,4.88832,4.45117,6.18889,3.49465,3.47841,3.69496,3.99977,2.92967,.,.,4.874393853
12 Month,Tranquilizers,2017,3.80443,4.75677,4.79645,5.94993,5.01508,4.6915,4.47457,4.2352,2.19453,4.4455,2.97365,.,.,4.690457121
12 Month,Tranquilizers,2018,3.56087,3.86937,4.54596,5.16107,3.77872,5.12591,5.34757,2.98957,3.73796,4.13975,3.32262,2.8992,.,3.85982883
12 Month,Tranquilizers,2019,2.28637,4.23952,3.35853,3.85941,4.12232,4.45799,4.65552,4.10212,3.64107,2.89826,3.42383,2.7762,.,3.359367067
12 Month,Tranquilizers,2020,2.25826,2.5014,2.91525,4.37468,3.1609,3.06082,3.73748,3.61591,3.30944,2.46176,3.27589,3.16172,.,3.159480203
12 Month,Tranquilizers,2021,2.16568,3.19965,2.61898,3.31938,3.31125,4.29954,3.96621,3.40173,5.00422,3.436,3.04489,2.93135,.,1.242564998
12 Month,Tranquilizers,2022,0.99617,1.60748,1.14039,3.15958,2.62958,3.1226,4.47888,4.66261,2.67538,2.83844,3.05477,3.0167,.,1.541984647
12 Month,Tranquilizers,2023,1.81641,0.91191,1.43475,1.93839,3.35336,2.85021,3.87437,3.9108,4.03936,2.06866,3.26047,2.36297,2.28485,0.98180229
12 Month,Vaping Cannabis,1978,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1979,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1983,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1984,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1985,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1986,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1987,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1988,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1989,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1990,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1992,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1993,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1994,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1995,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1996,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1997,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1998,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,1999,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2001,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2002,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2003,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2004,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2005,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2006,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2008,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2011,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2012,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2014,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2016,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Cannabis,2017,10.9502,11.2992,17.1904,11.1577,11.7308,6.5972,.,.,.,.,.,.,.,9.525311841
12 Month,Vaping Cannabis,2018,13.7846,15.7466,18.3633,20.4672,11.7571,14.3129,.,.,.,.,.,.,.,13.09896814
12 Month,Vaping Cannabis,2019,18.0945,20.5727,19.9566,17.6417,15.7546,17.0586,15.9602,8.5615,4.23125,5.76498,5.3828,3.71288,.,20.82378079
12 Month,Vaping Cannabis,2020,22.4447,23.3209,18.1972,17.4412,19.802,13.7892,11.0753,10.4527,5.37055,5.97681,3.03487,3.50927,.,22.10738451
12 Month,Vaping Cannabis,2021,19.7764,20.0733,20.982,20.3987,16.3865,17.2536,10.6329,7.4587,6.90333,5.26152,3.16527,2.43442,.,18.292462
12 Month,Vaping Cannabis,2022,23.4289,23.2572,25.0365,18.1382,21.3583,17.966,13.5814,9.011,8.31083,5.17439,3.94802,3.5411,.,20.5666725
12 Month,Vaping Cannabis,2023,26.8279,24.4422,22.6218,21.8991,21.98,18.3739,13.6271,9.7543,7.31399,4.2675,4.61182,2.7131,3.1512,19.60191082
12 Month,Vaping Nicotine,1978,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1979,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1983,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1984,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1985,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1986,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1987,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1988,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1989,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1990,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1992,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1993,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1994,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1995,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1996,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1997,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1998,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,1999,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2001,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2002,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2003,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2004,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2005,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2006,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2008,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2009,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2010,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2011,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2012,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2013,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2014,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2015,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2016,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vaping Nicotine,2017,13.2988,18.3934,16.7306,12.6672,14.5197,7.1492,.,.,.,.,.,.,.,18.81505874
12 Month,Vaping Nicotine,2018,24.0076,19.9791,17.8251,17.8046,10.7753,9.8313,.,.,.,.,.,.,.,29.72124407
12 Month,Vaping Nicotine,2019,24.6168,26.475,21.0765,16.5444,12.6269,14.6704,11.8802,6.60116,5.21168,5.30195,4.37133,2.7638,.,35.29285567
12 Month,Vaping Nicotine,2020,29.3539,30.4382,19.5901,20.5389,17.2293,10.8054,7.6985,7.27067,4.15326,4.28998,2.74102,2.55136,.,34.50198944
12 Month,Vaping Nicotine,2021,26.6226,30.8376,26.1909,21.9656,16.1212,14.7768,9.385,6.86264,4.7768,4.7771,3.25248,1.68329,.,26.57891381
12 Month,Vaping Nicotine,2022,26.2375,29.6244,31.3553,21.4304,18.8514,17.112,11.8327,6.36374,5.78689,2.92722,2.89409,1.4482,.,27.32596181
12 Month,Vaping Nicotine,2023,30.5366,30.4481,28.6847,27.1016,22.5039,16.6997,10.6205,6.7562,6.38232,4.32074,3.49538,2.04232,2.24817,23.15461654
12 Month,Vicodin,1978,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1979,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1980,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1981,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1982,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1983,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1984,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1985,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1986,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1987,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1988,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1989,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1990,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1991,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1992,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1993,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1994,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1995,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1996,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1997,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1998,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,1999,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,2001,.,.,.,.,.,.,.,.,.,.,.,.,.,.
12 Month,Vicodin,2002,9.0695,8.0436,7.3712,8.285,5.6965,5.4531,.,.,.,.,.,.,.,9.6113428
12 Month,Vicodin,2003,8.6453,10.189,10.8928,8.3111,6.18,3.2623,.,.,.,.,.,.,.,10.52572771
12 Month,Vicodin,2004,10.3009,9.226,10.457,8.0288,6.3754,7.4123,.,.,.,.,.,.,.,9.284874026
12 Month,Vicodin,2005,10.0891,12.2347,6.5633,8.4885,8.7059,8.7464,.,.,.,.,.,.,.,9.473084646
12 Month,Vicodin,2006,7.384,10.9213,10.2118,9.1352,9.0054,6.3193,.,.,.,.,.,.,.,9.731219385
12 Month,Vicodin,2007,6.8554,8.2054,14.2771,7.0761,10.0665,8.672,.,.,.,.,.,.,.,9.567972174
12 Month,Vicodin,2008,8.7662,8.2443,10.1785,8.2752,9.578,8.4838,.,.,.,.,.,.,.,9.683478729
12 Month,Vicodin,2009,8.2332,11.0856,7.4982,12.1207,9.0529,13.1546,.,.,.,.,.,.,.,9.725251311
12 Month,Vicodin,2010,6.0182,8.577,9.9991,10.8089,6.3176,9.8314,.,.,.,.,.,.,.,8.022454387
12 Month,Vicodin,2011,6.8082,6.9915,7.671,6.7792,7.6226,6.7632,.,.,.,.,.,.,.,8.138483539
12 Month,Vicodin,2012,4.9081,5.768,8.3735,6.6319,8.1916,6.764,.,.,.,.,.,.,.,7.465117458
12 Month,Vicodin,2013,6.6826,7.7127,6.2005,7.6166,4.3983,4.8911,.,.,.,.,.,.,.,5.29813422
12 Month,Vicodin,2014,4.8804,3.6231,4.4783,7.8184,7.0103,8.321,.,.,.,.,.,.,.,4.790258089
12 Month,Vicodin,2015,2.2861,3.0464,5.4696,3.4733,5.258,4.3269,.,.,.,.,.,.,.,4.418104677
12 Month,Vicodin,2016,1.7877,2.646,2.0449,3.215,3.5731,4.3511,.,.,.,.,.,.,.,2.923205643
12 Month,Vicodin,2017,1.1428,1.2213,3.5676,3.6734,3.1714,3.6932,.,.,.,.,.,.,.,1.95071569
12 Month,Vicodin,2018,2.2112,2.6464,2.5733,3.1014,3.1869,2.7396,.,.,.,.,.,.,.,1.735725498
12 Month,Vicodin,2019,1.4953,1.2991,1.8761,1.6146,1.9811,3.1817,.,.,.,.,.,.,.,1.082868151
12 Month,Vicodin,2020,2.247,1.0758,1.1173,3.9503,0.7958,1.5389,.,.,.,.,.,.,.,1.248324384
12 Month,Vicodin,2021,0.4715,0.6736,1.0786,1.5674,1.737,1.987,.,.,.,.,.,.,.,0.854289008
12 Month,Vicodin,2022,0.2532,0,1.2256,0.8816,4.804,1.8563,.,.,.,.,.,.,.,1.329387622
12 Month,Vicodin,2023,0,0.2955,1.8737,0.0577,0.8315,0.8781,.,.,.,.,.,.,.,0.590926387
12 Month,Wine,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,66.95214735
12 Month,Wine,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,69.03251457
30 Day,Alcohol,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,68.27534901
30 Day,Alcohol,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,71.21402475
30 Day,Alcohol,1978,76.7657,.,.,.,.,.,.,.,.,.,.,.,.,72.11951888
30 Day,Alcohol,1979,76.526,.,.,.,.,.,.,.,.,.,.,.,.,71.82408223
30 Day,Alcohol,1980,76.5028,79.3291,.,.,.,.,.,.,.,.,.,.,.,71.98107884
30 Day,Alcohol,1981,77.5829,80.7921,.,.,.,.,.,.,.,.,.,.,.,70.67937103
30 Day,Alcohol,1982,76.0115,79.7307,79.0763,.,.,.,.,.,.,.,.,.,.,69.74402902
30 Day,Alcohol,1983,74.5604,79.7405,78.5537,.,.,.,.,.,.,.,.,.,.,69.38153599
30 Day,Alcohol,1984,74.3321,79.1732,77.6764,76.2305,.,.,.,.,.,.,.,.,.,67.16609848
30 Day,Alcohol,1985,74.4575,76.632,80.2547,77.1358,.,.,.,.,.,.,.,.,.,65.94301461
30 Day,Alcohol,1986,72.8181,77.3525,76.7376,76.0615,74.3605,.,.,.,.,.,.,.,.,65.2503275
30 Day,Alcohol,1987,72.8099,78.3313,75.4668,77.9347,75.2126,.,.,.,.,.,.,.,.,66.39259608
30 Day,Alcohol,1988,69.125,75.6423,75.408,75.3197,74.7092,73.2129,.,.,.,.,.,.,.,63.93646927
30 Day,Alcohol,1989,69.1215,74.6412,73.3222,73.6124,74.2306,72.4758,.,.,.,.,.,.,.,60.03550669
30 Day,Alcohol,1990,66.6981,74.3152,73.3314,72.0656,71.4188,70.6057,.,.,.,.,.,.,.,57.08945079
30 Day,Alcohol,1991,64.8128,73.9065,73.0107,72.7448,70.8427,69.9177,.,.,.,.,.,.,.,53.9875414
30 Day,Alcohol,1992,62.0154,72.0259,72.5569,69.3567,69.5619,70.2072,.,.,.,.,.,.,.,51.25411352
30 Day,Alcohol,1993,59.6983,70.1056,72.1493,70.2006,69.2926,67.2953,.,.,.,.,.,.,.,48.64974298
30 Day,Alcohol,1994,60.6467,71.3233,69.4911,69.7428,69.0252,67.941,65.7342,.,.,.,.,.,.,50.1118297
30 Day,Alcohol,1995,58.8519,68.7055,71.3717,70.3079,69.5418,67.7171,67.0796,.,.,.,.,.,.,51.29471463
30 Day,Alcohol,1996,58.0591,68.2824,69.6747,67.72,69.9971,67.517,65.1743,.,.,.,.,.,.,50.8217134
30 Day,Alcohol,1997,59.6366,67.3927,67.8073,70.3997,69.4314,66.4543,66.0178,.,.,.,.,.,.,52.67193591
30 Day,Alcohol,1998,60.3998,67.9582,69.8888,66.4729,68.6779,65.3867,63.0365,60.8815,.,.,.,.,.,52.01228379
30 Day,Alcohol,1999,62.488,68.5956,69.1759,67.8423,69.4032,65.6846,65.1925,64.4869,.,.,.,.,.,51.00419541
30 Day,Alcohol,2000,56.946,69.4295,69.9623,67.8938,65.3476,65.4699,64.4384,62.3878,.,.,.,.,.,50.01125417
30 Day,Alcohol,2001,58.7506,70.867,70.0432,68.1983,65.6625,65.6086,64.4532,65.3991,.,.,.,.,.,49.76200014
30 Day,Alcohol,2002,58.9917,70.02,70.7856,70.4632,68.1656,67.3769,67.6937,65.502,.,.,.,.,.,48.56896707
30 Day,Alcohol,2003,57.3427,67.8827,71.2238,68.0246,66.4378,65.4004,64.6822,66.1001,63.4483,.,.,.,.,47.52733811
30 Day,Alcohol,2004,57.7947,70.8616,71.8402,70.8394,67.7491,64.9815,69.3538,64.6166,66.0163,.,.,.,.,48.01341012
30 Day,Alcohol,2005,58.2379,69.9912,69.2634,72.3285,69.2111,65.5924,68.1919,65.635,64.6168,.,.,.,.,46.9830694
30 Day,Alcohol,2006,57.3434,69.7448,72.6598,68.4056,72.3643,68.9606,62.4228,62.3395,66.7199,.,.,.,.,45.27108032
30 Day,Alcohol,2007,54.1728,73.032,73.3024,73.1673,69.7234,69.0049,67.7368,66.8854,64.0792,.,.,.,.,44.40183457
30 Day,Alcohol,2008,53.4137,72.5113,73.2532,71.3876,70.1587,73.252,64.4734,67.4416,67.0708,64.4221,.,.,.,43.13192618
30 Day,Alcohol,2009,52.2473,71.8061,77.4806,75.5914,69.8402,70.9971,64.3059,70.184,67.5293,64.65,.,.,.,43.45059552
30 Day,Alcohol,2010,49.6996,69.791,72.8454,72.8198,70.1887,68.179,66.3851,72.3247,67.7299,66.4304,.,.,.,41.19852086
30 Day,Alcohol,2011,52.4485,67.7967,73.5769,74.4936,73.4029,69.1703,71.0091,66.1011,65.0383,67.7304,.,.,.,40.0017496
30 Day,Alcohol,2012,52.4082,67.9698,71.1793,76.2403,73.4958,68.3884,68.0235,68.0181,71.077,65.3436,.,.,.,41.52698438
30 Day,Alcohol,2013,48.9482,69.8032,71.3126,73.6271,72.0844,70.8633,68.8516,69.3989,67.3243,65.6641,62.6837,.,.,39.1877231
30 Day,Alcohol,2014,48.2037,68.0765,68.6659,71.457,76.9137,73.2027,72.1046,65.7999,70.6288,67.3278,64.2618,.,.,37.40592144
30 Day,Alcohol,2015,48.2978,67.9322,71.6934,69.5087,72.7752,73.3587,71.0388,64.666,67.4636,68.6306,65.5121,.,.,35.34569587
30 Day,Alcohol,2016,48.9758,70.9746,72.9621,68.7298,69.3602,75.0046,68.6924,69.0574,68.0479,67.4331,68.0421,.,.,33.24055916
30 Day,Alcohol,2017,45.8885,71.2233,72.1093,69.2616,68.3048,70.5741,72.1097,69.8029,70.1455,70.2465,67.1316,.,.,33.18349196
30 Day,Alcohol,2018,43.0335,65.5906,72.824,71.7984,67.716,70.6317,72.7837,69.0903,70.2285,63.6637,66.4995,61.4766,.,30.18584563
30 Day,Alcohol,2019,43.0761,68.2516,71.9482,72.3773,70.8456,71.5068,73.2944,71.0852,67.5729,72.3002,65.3441,64.7161,.,29.30538793
30 Day,Alcohol,2020,41.6668,63.4451,66.1497,72.3191,70.6587,69.2799,72.4575,70.8496,66.206,67.172,62.9889,61.2706,.,33.56476503
30 Day,Alcohol,2021,46.9025,63.2258,70.4284,73.7856,72.2625,67.615,72.6965,73.1453,71.4328,65.3408,66.7236,65.0713,.,25.84885991
30 Day,Alcohol,2022,41.2323,65.1654,70.2277,70.3118,68.0848,74.9962,72.5472,73.2811,69.1998,70.5774,70.1531,65.5328,.,28.39502316
30 Day,Alcohol,2023,40.8943,66.0979,67.8765,68.2256,69.2446,68.9664,69.9971,68.1038,71.0491,67.1363,64.0402,62.1228,58.9717,24.28041822
30 Day,Amphetamines,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,7.743028742
30 Day,Amphetamines,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,8.78242488
30 Day,Any Drug Other Than Cannabis,1976,.,.,.,.,.,.,.,.,.,.,.,.,.,13.86947436
30 Day,Any Drug Other Than Cannabis,1977,.,.,.,.,.,.,.,.,.,.,.,.,.,15.18757438
30 Day,Any Drug Other Than Cannabis,1978,14.1616,.,.,.,.,.,.,.,.,.,.,.,.,15.0912105
30 Day,Any Drug Other Than Cannabis,1979,16.4564,.,.,.,.,.,.,.,.,.,.,.,.,16.78809445
30 Day,Any Drug Other Than Cannabis,1980,19.1869,21.4951,.,.,.,.,.,.,.,.,.,.,.,18.37909825
30 Day,Any Drug Other Than Cannabis,1981,21.0821,22.0303,.,.,.,.,.,.,.,.,.,.,.,21.66370551
30 Day,Any Drug Other Than Cannabis,1982,17.4006,17.463,20.0722,.,.,.,.,.,.,.,.,.,.,17
30 Day,Any Drug Other Than Cannabis,1983,14.253,16.742,16.1859,.,.,.,.,.,.,.,.,.,.,15.4
30 Day,Any Drug Other Than Cannabis,1984,14.5437,16.0668,14.5945,16.6659,.,.,.,.,.,.,.,.,.,15.06216115
30 Day,Any Drug Other Than Cannabis,1985,14.4204,14.1734,16.7089,15.5414,.,.,.,.,.,.,.,.,.,14.86076914
30 Day,Any Drug Other Than Cannabis,1986,12.8822,13.7981,14.9511,11.8978,11.9027,.,.,.,.,.,.,.,.,13.20304445
30 Day,Any Drug Other Than Cannabis,1987,10.1694,11.2766,9.9003,11.5864,11.29,.,.,.,.,.,.,.,.,11.58039898
30 Day,Any Drug Other Than Cannabis,1988,9.8229,10.1722,9.2578,9.1625,8.4947,9.59276,.,.,.,.,.,.,.,10.0348158
30 Day,Any Drug Other Than Cannabis,1989,6.6561,8.6771,7.7138,7.1858,7.4239,7.01488,.,.,.,.,.,.,.,9.132902663
30 Day,Any Drug Other Than Cannabis,1990,5.6031,5.9476,6.9566,6.5916,5.2154,5.24251,.,.,.,.,.,.,.,8.034735202
30 Day,Any Drug Other Than Cannabis,1991,4.7712,5.1187,5.6209,6.4242,5.8005,5.74598,.,.,.,.,.,.,.,7.134817016
30 Day,Any Drug Other Than Cannabis,1992,5.9617,5.5282,4.99,5.8744,5.7371,4.6708,.,.,.,.,.,.,.,6.319755679
30 Day,Any Drug Other Than Cannabis,1993,5.4944,5.4617,4.0559,5.3436,3.8136,3.24353,.,.,.,.,.,.,.,7.890823061
30 Day,Any Drug Other Than Cannabis,1994,6.5094,6.4186,5.165,4.6428,4.8337,4.38062,4.49328,.,.,.,.,.,.,8.810820457
30 Day,Any Drug Other Than Cannabis,1995,7.9979,5.9238,4.7516,4.1525,5.1641,4.64417,4.8569,.,.,.,.,.,.,9.980447666
30 Day,Any Drug Other Than Cannabis,1996,6.8528,5.0946,5.8163,3.6045,3.4902,4.34418,4.60724,.,.,.,.,.,.,9.455999692
