"time","drug","yradmin_fu","age","estimate"
"30 Day","Heroin",2002,"Ages 23-24",0.081
"30 Day","Heroin",2003,"Ages 23-24",0.161
"30 Day","Heroin",2004,"Ages 23-24",0.126
"30 Day","Heroin",2005,"Ages 23-24",0.206
"30 Day","Heroin",2006,"Ages 23-24",0.103
"30 Day","Heroin",2007,"Ages 23-24",0.224
"30 Day","Heroin",2008,"Ages 23-24",0.328
"30 Day","Heroin",2009,"Ages 23-24",0.537
"30 Day","Heroin",2010,"Ages 23-24",0.210
"30 Day","Heroin",2011,"Ages 23-24",0.325
"30 Day","Heroin",2012,"Ages 23-24",0.215
"30 Day","Heroin",2013,"Ages 23-24",0.468
"30 Day","Heroin",2014,"Ages 23-24",0.236
"30 Day","Heroin",2015,"Ages 23-24",0.631
"30 Day","Heroin",2016,"Ages 23-24",0.313
"30 Day","Heroin",2017,"Ages 23-24",0.194
"30 Day","Heroin",2018,"Ages 23-24",0.313
"30 Day","Heroin",2019,"Ages 23-24",0.036
"30 Day","Heroin",2020,"Ages 23-24",0.107
"30 Day","Heroin",2021,"Ages 23-24",0.072
"30 Day","Heroin",2022,"Ages 23-24",0.053
"30 Day","Heroin",1983,"Ages 25-26",0.575
"30 Day","Heroin",1984,"Ages 25-26",0.056
"30 Day","Heroin",1985,"Ages 25-26",0.093
"30 Day","Heroin",1986,"Ages 25-26",0.094
"30 Day","Heroin",1987,"Ages 25-26",0.214
"30 Day","Heroin",1988,"Ages 25-26",0.030
"30 Day","Heroin",1989,"Ages 25-26",0.072
"30 Day","Heroin",1990,"Ages 25-26",0.045
"30 Day","Heroin",1992,"Ages 25-26",0.026
"30 Day","Heroin",1993,"Ages 25-26",0.042
"30 Day","Heroin",1994,"Ages 25-26",0.114
"30 Day","Heroin",1996,"Ages 25-26",0.073
"30 Day","Heroin",1997,"Ages 25-26",0.043
"30 Day","Heroin",2000,"Ages 25-26",0.170
"30 Day","Heroin",2001,"Ages 25-26",0.178
"30 Day","Heroin",2004,"Ages 25-26",0.120
"30 Day","Heroin",2005,"Ages 25-26",0.061
"30 Day","Heroin",2006,"Ages 25-26",0.491
"30 Day","Heroin",2007,"Ages 25-26",0.069
"30 Day","Heroin",2008,"Ages 25-26",0.014
"30 Day","Heroin",2009,"Ages 25-26",0.342
"30 Day","Heroin",2010,"Ages 25-26",0.227
"30 Day","Heroin",2011,"Ages 25-26",0.669
"30 Day","Heroin",2012,"Ages 25-26",0.367
"30 Day","Heroin",2013,"Ages 25-26",0.683
"30 Day","Heroin",2014,"Ages 25-26",0.332
"30 Day","Heroin",2015,"Ages 25-26",0.496
"30 Day","Heroin",2016,"Ages 25-26",0.488
"30 Day","Heroin",2017,"Ages 25-26",0.559
"30 Day","Heroin",2018,"Ages 25-26",0.393
"30 Day","Heroin",2019,"Ages 25-26",0.123
"30 Day","Heroin",2020,"Ages 25-26",0.390
"30 Day","Heroin",2021,"Ages 25-26",0.077
"30 Day","Heroin",1985,"Ages 27-28",0.388
"30 Day","Heroin",1986,"Ages 27-28",0.102
"30 Day","Heroin",1987,"Ages 27-28",0.108
"30 Day","Heroin",1988,"Ages 27-28",0.142
"30 Day","Heroin",1989,"Ages 27-28",0.111
"30 Day","Heroin",1990,"Ages 27-28",0.031
"30 Day","Heroin",1992,"Ages 27-28",0.029
"30 Day","Heroin",1994,"Ages 27-28",0.092
"30 Day","Heroin",1995,"Ages 27-28",0.092
"30 Day","Heroin",1997,"Ages 27-28",0.076
"30 Day","Heroin",1999,"Ages 27-28",0.045
"30 Day","Heroin",2001,"Ages 27-28",0.379
"30 Day","Heroin",2002,"Ages 27-28",0.103
"30 Day","Heroin",2003,"Ages 27-28",0.263
"30 Day","Heroin",2004,"Ages 27-28",0.053
"30 Day","Heroin",2005,"Ages 27-28",0.061
"30 Day","Heroin",2009,"Ages 27-28",0.144
"30 Day","Heroin",2010,"Ages 27-28",0.129
"30 Day","Heroin",2011,"Ages 27-28",0.326
"30 Day","Heroin",2012,"Ages 27-28",0.055
"30 Day","Heroin",2013,"Ages 27-28",0.373
"30 Day","Heroin",2014,"Ages 27-28",0.641
"30 Day","Heroin",2015,"Ages 27-28",0.367
"30 Day","Heroin",2016,"Ages 27-28",0.366
"30 Day","Heroin",2017,"Ages 27-28",0.679
"30 Day","Heroin",2018,"Ages 27-28",0.428
"30 Day","Heroin",2019,"Ages 27-28",0.134
"30 Day","Heroin",2020,"Ages 27-28",0.307
"30 Day","Heroin",2022,"Ages 27-28",0.219
"30 Day","Heroin",1987,"Ages 29-30",0.422
"30 Day","Heroin",1988,"Ages 29-30",0.244
"30 Day","Heroin",1989,"Ages 29-30",0.217
"30 Day","Heroin",1990,"Ages 29-30",0.041
"30 Day","Heroin",1991,"Ages 29-30",0.198
"30 Day","Heroin",1994,"Ages 29-30",0.304
"30 Day","Heroin",1995,"Ages 29-30",0.115
"30 Day","Heroin",1996,"Ages 29-30",0.031
"30 Day","Heroin",1997,"Ages 29-30",0.113
"30 Day","Heroin",1999,"Ages 29-30",0.024
"30 Day","Heroin",2001,"Ages 29-30",0.040
"30 Day","Heroin",2002,"Ages 29-30",0.037
"30 Day","Heroin",2003,"Ages 29-30",0.119
"30 Day","Heroin",2004,"Ages 29-30",0.055
"30 Day","Heroin",2005,"Ages 29-30",0.398
"30 Day","Heroin",2007,"Ages 29-30",0.290
"30 Day","Heroin",2008,"Ages 29-30",0.043
"30 Day","Heroin",2009,"Ages 29-30",0.203
"30 Day","Heroin",2010,"Ages 29-30",0.035
"30 Day","Heroin",2011,"Ages 29-30",0.092
"30 Day","Heroin",2012,"Ages 29-30",0.177
"30 Day","Heroin",2013,"Ages 29-30",0.032
"30 Day","Heroin",2014,"Ages 29-30",0.059
"30 Day","Heroin",2015,"Ages 29-30",0.137
"30 Day","Heroin",2016,"Ages 29-30",0.278
"30 Day","Heroin",2017,"Ages 29-30",0.172
"30 Day","Heroin",2018,"Ages 29-30",0.335
"30 Day","Heroin",2019,"Ages 29-30",0.700
"30 Day","Heroin",2020,"Ages 29-30",0.081
"30 Day","Heroin",2021,"Ages 29-30",0.437
"30 Day","Heroin",2022,"Ages 29-30",0.181
"30 Day","Heroin",1993,"Age 35",0.472
"30 Day","Heroin",1994,"Age 35",0.068
"30 Day","Heroin",1995,"Age 35",0.134
"30 Day","Heroin",1996,"Age 35",0.039
"30 Day","Heroin",1997,"Age 35",0.121
"30 Day","Heroin",1998,"Age 35",0.051
"30 Day","Heroin",1999,"Age 35",0.344
"30 Day","Heroin",2002,"Age 35",0.082
"30 Day","Heroin",2003,"Age 35",0.184
"30 Day","Heroin",2004,"Age 35",0.067
"30 Day","Heroin",2006,"Age 35",0.287
"30 Day","Heroin",2007,"Age 35",0.066
"30 Day","Heroin",2009,"Age 35",0.144
"30 Day","Heroin",2010,"Age 35",0.031
"30 Day","Heroin",2012,"Age 35",0.062
"30 Day","Heroin",2013,"Age 35",0.450
"30 Day","Heroin",2014,"Age 35",0.425
"30 Day","Heroin",2015,"Age 35",0.256
"30 Day","Heroin",2016,"Age 35",0.374
"30 Day","Heroin",2018,"Age 35",0.159
"30 Day","Heroin",2019,"Age 35",0.254
"30 Day","Heroin",2020,"Age 35",0.059
"30 Day","Heroin",2021,"Age 35",0.769
"30 Day","Heroin",2022,"Age 35",0.524
"30 Day","Heroin",1998,"Age 40",0.678
"30 Day","Heroin",2000,"Age 40",0.095
"30 Day","Heroin",2001,"Age 40",0.136
"30 Day","Heroin",2002,"Age 40",0.130
"30 Day","Heroin",2003,"Age 40",0.151
"30 Day","Heroin",2006,"Age 40",0.102
"30 Day","Heroin",2010,"Age 40",0.051
"30 Day","Heroin",2011,"Age 40",0.039
"30 Day","Heroin",2017,"Age 40",0.203
"30 Day","Heroin",2018,"Age 40",0.116
"30 Day","Heroin",2019,"Age 40",0.323
"30 Day","Heroin",2021,"Age 40",0.150
"30 Day","Heroin",2022,"Age 40",0.295
"30 Day","Heroin",2003,"Age 45",0.380
"30 Day","Heroin",2004,"Age 45",0.104
"30 Day","Heroin",2006,"Age 45",0.200
"30 Day","Heroin",2007,"Age 45",0.120
"30 Day","Heroin",2011,"Age 45",0.088
"30 Day","Heroin",2013,"Age 45",0.203
"30 Day","Heroin",2014,"Age 45",0.112
"30 Day","Heroin",2016,"Age 45",0.045
"30 Day","Heroin",2018,"Age 45",0.172
"30 Day","Heroin",2019,"Age 45",0.118
"30 Day","Heroin",2021,"Age 45",0.030
"30 Day","Heroin",2022,"Age 45",0.218
"30 Day","Heroin",2008,"Age 50",0.258
"30 Day","Heroin",2009,"Age 50",0.195
"30 Day","Heroin",2010,"Age 50",0.162
"30 Day","Heroin",2012,"Age 50",0.118
"30 Day","Heroin",2013,"Age 50",0.102
"30 Day","Heroin",2014,"Age 50",0.298
"30 Day","Heroin",2015,"Age 50",0.127
"30 Day","Heroin",2016,"Age 50",0.197
"30 Day","Heroin",2018,"Age 50",0.061
"30 Day","Heroin",2021,"Age 50",0.093
"30 Day","Heroin",2022,"Age 50",0.071
"12 Month","Heroin",1977,"Ages 19-30",0.273
"12 Month","Heroin",1978,"Ages 19-30",0.362
"12 Month","Heroin",1979,"Ages 19-30",0.330
"12 Month","Heroin",1980,"Ages 19-30",0.416
"12 Month","Heroin",1981,"Ages 19-30",0.451
"12 Month","Heroin",1982,"Ages 19-30",0.299
"12 Month","Heroin",1983,"Ages 19-30",0.398
"12 Month","Heroin",1984,"Ages 19-30",0.253
"12 Month","Heroin",1985,"Ages 19-30",0.285
"12 Month","Heroin",1986,"Ages 19-30",0.194
"12 Month","Heroin",1987,"Ages 19-30",0.289
"12 Month","Heroin",1988,"Ages 19-30",0.224
"12 Month","Heroin",1989,"Ages 19-30",0.200
"12 Month","Heroin",1990,"Ages 19-30",0.127
"12 Month","Heroin",1991,"Ages 19-30",0.186
"12 Month","Heroin",1992,"Ages 19-30",0.166
"12 Month","Heroin",1993,"Ages 19-30",0.157
"12 Month","Heroin",1994,"Ages 19-30",0.218
"12 Month","Heroin",1995,"Ages 19-30",0.366
"12 Month","Heroin",1996,"Ages 19-30",0.367
"12 Month","Heroin",1997,"Ages 19-30",0.315
"12 Month","Heroin",1998,"Ages 19-30",0.371
"12 Month","Heroin",1999,"Ages 19-30",0.315
"12 Month","Heroin",2000,"Ages 19-30",0.339
"12 Month","Heroin",2001,"Ages 19-30",0.466
"12 Month","Heroin",2002,"Ages 19-30",0.222
"12 Month","Heroin",2003,"Ages 19-30",0.387
"12 Month","Heroin",2004,"Ages 19-30",0.299
"12 Month","Heroin",2005,"Ages 19-30",0.519
"12 Month","Heroin",2006,"Ages 19-30",0.350
"12 Month","Heroin",2007,"Ages 19-30",0.349
"12 Month","Heroin",2008,"Ages 19-30",0.497
"12 Month","Heroin",2009,"Ages 19-30",0.619
"12 Month","Heroin",2010,"Ages 19-30",0.460
"12 Month","Heroin",2011,"Ages 19-30",0.625
"12 Month","Heroin",2012,"Ages 19-30",0.533
"12 Month","Heroin",2013,"Ages 19-30",0.693
"12 Month","Heroin",2014,"Ages 19-30",0.468
"12 Month","Heroin",2015,"Ages 19-30",0.551
"12 Month","Heroin",2016,"Ages 19-30",0.563
"12 Month","Heroin",2017,"Ages 19-30",0.519
"12 Month","Heroin",2018,"Ages 19-30",0.354
"12 Month","Heroin",2019,"Ages 19-30",0.297
"12 Month","Heroin",2020,"Ages 19-30",0.294
"12 Month","Heroin",2021,"Ages 19-30",0.364
"12 Month","Heroin",2022,"Ages 19-30",0.233
"12 Month","Heroin",1993,"Ages 35-50",0.472
"12 Month","Heroin",1994,"Ages 35-50",0.284
"12 Month","Heroin",1995,"Ages 35-50",0.219
"12 Month","Heroin",1996,"Ages 35-50",0.152
"12 Month","Heroin",1997,"Ages 35-50",0.150
"12 Month","Heroin",1998,"Ages 35-50",0.391
"12 Month","Heroin",1999,"Ages 35-50",0.275
"12 Month","Heroin",2000,"Ages 35-50",0.050
"12 Month","Heroin",2001,"Ages 35-50",0.092
"12 Month","Heroin",2002,"Ages 35-50",0.243
"12 Month","Heroin",2003,"Ages 35-50",0.401
"12 Month","Heroin",2004,"Ages 35-50",0.164
"12 Month","Heroin",2005,"Ages 35-50",0.027
"12 Month","Heroin",2006,"Ages 35-50",0.242
"12 Month","Heroin",2007,"Ages 35-50",0.113
"12 Month","Heroin",2008,"Ages 35-50",0.146
"12 Month","Heroin",2009,"Ages 35-50",0.199
"12 Month","Heroin",2010,"Ages 35-50",0.150
"12 Month","Heroin",2011,"Ages 35-50",0.046
"12 Month","Heroin",2012,"Ages 35-50",0.068
"12 Month","Heroin",2013,"Ages 35-50",0.266
"12 Month","Heroin",2014,"Ages 35-50",0.285
"12 Month","Heroin",2015,"Ages 35-50",0.146
"12 Month","Heroin",2016,"Ages 35-50",0.212
"12 Month","Heroin",2017,"Ages 35-50",0.152
"12 Month","Heroin",2018,"Ages 35-50",0.228
"12 Month","Heroin",2019,"Ages 35-50",0.230
"12 Month","Heroin",2020,"Ages 35-50",0.103
"12 Month","Heroin",2021,"Ages 35-50",0.277
"12 Month","Heroin",2022,"Ages 35-50",0.270
"12 Month","Heroin",1977,"Ages 19-20",0.273
"12 Month","Heroin",1978,"Ages 19-20",0.362
"12 Month","Heroin",1979,"Ages 19-20",0.261
"12 Month","Heroin",1980,"Ages 19-20",0.189
"12 Month","Heroin",1981,"Ages 19-20",0.460
"12 Month","Heroin",1982,"Ages 19-20",0.244
"12 Month","Heroin",1983,"Ages 19-20",0.206
"12 Month","Heroin",1984,"Ages 19-20",0.205
"12 Month","Heroin",1985,"Ages 19-20",0.114
"12 Month","Heroin",1986,"Ages 19-20",0.108
"12 Month","Heroin",1987,"Ages 19-20",0.246
"12 Month","Heroin",1988,"Ages 19-20",0.145
"12 Month","Heroin",1989,"Ages 19-20",0.199
"12 Month","Heroin",1990,"Ages 19-20",0.169
"12 Month","Heroin",1991,"Ages 19-20",0.121
"12 Month","Heroin",1992,"Ages 19-20",0.133
"12 Month","Heroin",1993,"Ages 19-20",0.157
"12 Month","Heroin",1994,"Ages 19-20",0.148
"12 Month","Heroin",1995,"Ages 19-20",0.624
"12 Month","Heroin",1996,"Ages 19-20",0.777
"12 Month","Heroin",1997,"Ages 19-20",0.313
"12 Month","Heroin",1998,"Ages 19-20",0.962
"12 Month","Heroin",1999,"Ages 19-20",0.522
"12 Month","Heroin",2000,"Ages 19-20",0.629
"12 Month","Heroin",2001,"Ages 19-20",1.134
"12 Month","Heroin",2002,"Ages 19-20",0.491
"12 Month","Heroin",2003,"Ages 19-20",0.266
"12 Month","Heroin",2004,"Ages 19-20",0.349
"12 Month","Heroin",2005,"Ages 19-20",0.516
"12 Month","Heroin",2006,"Ages 19-20",0.509
"12 Month","Heroin",2007,"Ages 19-20",0.260
"12 Month","Heroin",2008,"Ages 19-20",0.562
"12 Month","Heroin",2009,"Ages 19-20",0.685
"12 Month","Heroin",2010,"Ages 19-20",0.458
"12 Month","Heroin",2011,"Ages 19-20",0.718
"12 Month","Heroin",2012,"Ages 19-20",0.422
"12 Month","Heroin",2013,"Ages 19-20",0.439
"12 Month","Heroin",2014,"Ages 19-20",0.382
"12 Month","Heroin",2015,"Ages 19-20",0.336
"12 Month","Heroin",2016,"Ages 19-20",0.063
"12 Month","Heroin",2018,"Ages 19-20",0.173
"12 Month","Heroin",2021,"Ages 19-20",1.098
"12 Month","Heroin",1979,"Ages 21-22",0.487
"12 Month","Heroin",1980,"Ages 21-22",0.674
"12 Month","Heroin",1981,"Ages 21-22",0.373
"12 Month","Heroin",1982,"Ages 21-22",0.406
"12 Month","Heroin",1983,"Ages 21-22",0.319
"12 Month","Heroin",1984,"Ages 21-22",0.325
"12 Month","Heroin",1985,"Ages 21-22",0.260
"12 Month","Heroin",1986,"Ages 21-22",0.247
"12 Month","Heroin",1987,"Ages 21-22",0.312
"12 Month","Heroin",1988,"Ages 21-22",0.209
"12 Month","Heroin",1989,"Ages 21-22",0.165
"12 Month","Heroin",1990,"Ages 21-22",0.167
"12 Month","Heroin",1991,"Ages 21-22",0.161
"12 Month","Heroin",1992,"Ages 21-22",0.289
"12 Month","Heroin",1993,"Ages 21-22",0.200
"12 Month","Heroin",1994,"Ages 21-22",0.267
"12 Month","Heroin",1995,"Ages 21-22",0.237
"12 Month","Heroin",1996,"Ages 21-22",0.475
"12 Month","Heroin",1997,"Ages 21-22",0.614
"12 Month","Heroin",1998,"Ages 21-22",0.391
"12 Month","Heroin",1999,"Ages 21-22",0.388
"12 Month","Heroin",2000,"Ages 21-22",0.545
"12 Month","Heroin",2001,"Ages 21-22",0.446
"12 Month","Heroin",2002,"Ages 21-22",0.055
"12 Month","Heroin",2003,"Ages 21-22",0.403
"12 Month","Heroin",2004,"Ages 21-22",0.505
"12 Month","Heroin",2005,"Ages 21-22",0.717
"12 Month","Heroin",2006,"Ages 21-22",0.589
"12 Month","Heroin",2007,"Ages 21-22",0.533
"12 Month","Heroin",2008,"Ages 21-22",1.080
"12 Month","Heroin",2009,"Ages 21-22",0.824
"12 Month","Heroin",2010,"Ages 21-22",0.346
"12 Month","Heroin",2011,"Ages 21-22",0.419
"12 Month","Heroin",2012,"Ages 21-22",0.454
"12 Month","Heroin",2013,"Ages 21-22",0.965
"12 Month","Heroin",2014,"Ages 21-22",0.331
"12 Month","Heroin",2015,"Ages 21-22",0.285
"12 Month","Heroin",2016,"Ages 21-22",0.884
"12 Month","Heroin",2017,"Ages 21-22",0.190
"12 Month","Heroin",2018,"Ages 21-22",0.307
"12 Month","Heroin",2019,"Ages 21-22",0.083
"12 Month","Heroin",2020,"Ages 21-22",0.045
"12 Month","Heroin",2021,"Ages 21-22",0.440
"12 Month","Heroin",2022,"Ages 21-22",0.188
"12 Month","Heroin",1981,"Ages 23-24",0.611
"12 Month","Heroin",1982,"Ages 23-24",0.237
"12 Month","Heroin",1983,"Ages 23-24",0.543
"12 Month","Heroin",1984,"Ages 23-24",0.196
"12 Month","Heroin",1985,"Ages 23-24",0.307
"12 Month","Heroin",1986,"Ages 23-24",0.132
"12 Month","Heroin",1987,"Ages 23-24",0.105
"12 Month","Heroin",1988,"Ages 23-24",0.176
"12 Month","Heroin",1989,"Ages 23-24",0.126
"12 Month","Heroin",1990,"Ages 23-24",0.151
"12 Month","Heroin",1991,"Ages 23-24",0.209
"12 Month","Heroin",1992,"Ages 23-24",0.234
"12 Month","Heroin",1993,"Ages 23-24",0.132
"12 Month","Heroin",1994,"Ages 23-24",0.146
"12 Month","Heroin",1995,"Ages 23-24",0.768
"12 Month","Heroin",1996,"Ages 23-24",0.443
"12 Month","Heroin",1997,"Ages 23-24",0.153
"12 Month","Heroin",1998,"Ages 23-24",0.264
"12 Month","Heroin",1999,"Ages 23-24",0.486
"12 Month","Heroin",2000,"Ages 23-24",0.359
"12 Month","Heroin",2001,"Ages 23-24",0.490
"12 Month","Heroin",2002,"Ages 23-24",0.285
"12 Month","Heroin",2003,"Ages 23-24",0.598
"12 Month","Heroin",2004,"Ages 23-24",0.288
"12 Month","Heroin",2005,"Ages 23-24",0.333
"12 Month","Heroin",2006,"Ages 23-24",0.241
"12 Month","Heroin",2007,"Ages 23-24",0.377
"12 Month","Heroin",2008,"Ages 23-24",0.637
"12 Month","Heroin",2009,"Ages 23-24",0.837
"12 Month","Heroin",2010,"Ages 23-24",0.859
"12 Month","Heroin",2011,"Ages 23-24",0.684
"12 Month","Heroin",2012,"Ages 23-24",0.360
"12 Month","Heroin",2013,"Ages 23-24",0.641
"12 Month","Heroin",2014,"Ages 23-24",0.360
"12 Month","Heroin",2015,"Ages 23-24",0.781
"12 Month","Heroin",2016,"Ages 23-24",0.412
"12 Month","Heroin",2017,"Ages 23-24",0.463
"12 Month","Heroin",2018,"Ages 23-24",0.426
"12 Month","Heroin",2019,"Ages 23-24",0.353
"12 Month","Heroin",2020,"Ages 23-24",0.107
"12 Month","Heroin",2021,"Ages 23-24",0.072
"12 Month","Heroin",2022,"Ages 23-24",0.147
"12 Month","Heroin",1983,"Ages 25-26",0.696
"12 Month","Heroin",1984,"Ages 25-26",0.292
"12 Month","Heroin",1985,"Ages 25-26",0.337
"12 Month","Heroin",1986,"Ages 25-26",0.197
"12 Month","Heroin",1987,"Ages 25-26",0.312
"12 Month","Heroin",1988,"Ages 25-26",0.118
"12 Month","Heroin",1989,"Ages 25-26",0.132
"12 Month","Heroin",1990,"Ages 25-26",0.065
"12 Month","Heroin",1991,"Ages 25-26",0.178
"12 Month","Heroin",1992,"Ages 25-26",0.103
"12 Month","Heroin",1993,"Ages 25-26",0.169
"12 Month","Heroin",1994,"Ages 25-26",0.171
"12 Month","Heroin",1995,"Ages 25-26",0.112
"12 Month","Heroin",1996,"Ages 25-26",0.216
"12 Month","Heroin",1997,"Ages 25-26",0.283
"12 Month","Heroin",1998,"Ages 25-26",0.382
"12 Month","Heroin",1999,"Ages 25-26",0.216
"12 Month","Heroin",2000,"Ages 25-26",0.313
"12 Month","Heroin",2001,"Ages 25-26",0.282
"12 Month","Heroin",2002,"Ages 25-26",0.234
"12 Month","Heroin",2003,"Ages 25-26",0.075
"12 Month","Heroin",2004,"Ages 25-26",0.213
"12 Month","Heroin",2005,"Ages 25-26",0.247
"12 Month","Heroin",2006,"Ages 25-26",0.648
"12 Month","Heroin",2007,"Ages 25-26",0.263
"12 Month","Heroin",2008,"Ages 25-26",0.252
"12 Month","Heroin",2009,"Ages 25-26",0.720
"12 Month","Heroin",2010,"Ages 25-26",0.658
"12 Month","Heroin",2011,"Ages 25-26",0.826
"12 Month","Heroin",2012,"Ages 25-26",1.039
"12 Month","Heroin",2013,"Ages 25-26",0.979
"12 Month","Heroin",2014,"Ages 25-26",0.779
"12 Month","Heroin",2015,"Ages 25-26",0.781
"12 Month","Heroin",2016,"Ages 25-26",0.562
"12 Month","Heroin",2017,"Ages 25-26",0.825
"12 Month","Heroin",2018,"Ages 25-26",0.393
"12 Month","Heroin",2019,"Ages 25-26",0.123
"12 Month","Heroin",2020,"Ages 25-26",0.894
"12 Month","Heroin",2021,"Ages 25-26",0.210
"12 Month","Heroin",2022,"Ages 25-26",0.479
"12 Month","Heroin",1985,"Ages 27-28",0.560
"12 Month","Heroin",1986,"Ages 27-28",0.290
"12 Month","Heroin",1987,"Ages 27-28",0.310
"12 Month","Heroin",1988,"Ages 27-28",0.326
"12 Month","Heroin",1989,"Ages 27-28",0.275
"12 Month","Heroin",1990,"Ages 27-28",0.031
"12 Month","Heroin",1991,"Ages 27-28",0.107
"12 Month","Heroin",1992,"Ages 27-28",0.168
"12 Month","Heroin",1993,"Ages 27-28",0.243
"12 Month","Heroin",1994,"Ages 27-28",0.189
"12 Month","Heroin",1995,"Ages 27-28",0.092
"12 Month","Heroin",1996,"Ages 27-28",0.182
"12 Month","Heroin",1997,"Ages 27-28",0.151
"12 Month","Heroin",1998,"Ages 27-28",0.124
"12 Month","Heroin",1999,"Ages 27-28",0.189
"12 Month","Heroin",2000,"Ages 27-28",0.074
"12 Month","Heroin",2001,"Ages 27-28",0.379
"12 Month","Heroin",2002,"Ages 27-28",0.103
"12 Month","Heroin",2003,"Ages 27-28",0.723
"12 Month","Heroin",2004,"Ages 27-28",0.089
"12 Month","Heroin",2005,"Ages 27-28",0.529
"12 Month","Heroin",2007,"Ages 27-28",0.288
"12 Month","Heroin",2008,"Ages 27-28",0.183
"12 Month","Heroin",2009,"Ages 27-28",0.331
"12 Month","Heroin",2010,"Ages 27-28",0.273
"12 Month","Heroin",2011,"Ages 27-28",0.716
"12 Month","Heroin",2012,"Ages 27-28",0.308
"12 Month","Heroin",2013,"Ages 27-28",0.713
"12 Month","Heroin",2014,"Ages 27-28",0.726
"12 Month","Heroin",2015,"Ages 27-28",0.541
"12 Month","Heroin",2016,"Ages 27-28",0.478
"12 Month","Heroin",2017,"Ages 27-28",0.940
"12 Month","Heroin",2018,"Ages 27-28",0.472
"12 Month","Heroin",2019,"Ages 27-28",0.412
"12 Month","Heroin",2020,"Ages 27-28",0.416
"12 Month","Heroin",2022,"Ages 27-28",0.219
"12 Month","Heroin",1987,"Ages 29-30",0.678
"12 Month","Heroin",1988,"Ages 29-30",0.380
"12 Month","Heroin",1989,"Ages 29-30",0.302
"12 Month","Heroin",1990,"Ages 29-30",0.180
"12 Month","Heroin",1991,"Ages 29-30",0.346
"12 Month","Heroin",1992,"Ages 29-30",0.067
"12 Month","Heroin",1993,"Ages 29-30",0.052
"12 Month","Heroin",1994,"Ages 29-30",0.379
"12 Month","Heroin",1995,"Ages 29-30",0.365
"12 Month","Heroin",1996,"Ages 29-30",0.129
"12 Month","Heroin",1997,"Ages 29-30",0.378
"12 Month","Heroin",1998,"Ages 29-30",0.151
"12 Month","Heroin",1999,"Ages 29-30",0.106
"12 Month","Heroin",2000,"Ages 29-30",0.143
"12 Month","Heroin",2001,"Ages 29-30",0.163
"12 Month","Heroin",2002,"Ages 29-30",0.198
"12 Month","Heroin",2003,"Ages 29-30",0.222
"12 Month","Heroin",2004,"Ages 29-30",0.373
"12 Month","Heroin",2005,"Ages 29-30",0.770
"12 Month","Heroin",2006,"Ages 29-30",0.130
"12 Month","Heroin",2007,"Ages 29-30",0.364
"12 Month","Heroin",2008,"Ages 29-30",0.242
"12 Month","Heroin",2009,"Ages 29-30",0.314
"12 Month","Heroin",2010,"Ages 29-30",0.141
"12 Month","Heroin",2011,"Ages 29-30",0.364
"12 Month","Heroin",2012,"Ages 29-30",0.601
"12 Month","Heroin",2013,"Ages 29-30",0.385
"12 Month","Heroin",2014,"Ages 29-30",0.210
"12 Month","Heroin",2015,"Ages 29-30",0.559
"12 Month","Heroin",2016,"Ages 29-30",0.931
"12 Month","Heroin",2017,"Ages 29-30",0.595
"12 Month","Heroin",2018,"Ages 29-30",0.335
"12 Month","Heroin",2019,"Ages 29-30",0.771
"12 Month","Heroin",2020,"Ages 29-30",0.220
"12 Month","Heroin",2021,"Ages 29-30",0.624
"12 Month","Heroin",2022,"Ages 29-30",0.238
"12 Month","Heroin",1993,"Age 35",0.472
"12 Month","Heroin",1994,"Age 35",0.284
"12 Month","Heroin",1995,"Age 35",0.219
